========== State after 32 simulations ==========
@[R11[4](4694)] ==> [R11[4](4694)] -log10(p) = 3.125293 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.194643 --> OKAY
@[R6[4](3270)] ==> [R6[4](3270)] -log10(p) = 3.250868 --> OKAY
@[R6[4](3489)] ==> [R6[4](3489)] -log10(p) = 3.465894 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.492431 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.504594 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.689014 --> OKAY

========== State after 384 simulations ==========
@[R11[4](4694)] ==> [R11[4](4694)] -log10(p) = 2.658762 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 2.772878 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 2.772878 --> OKAY
@[R5[5](4917)] ==> [R5[5](4917)] -log10(p) = 2.866244 --> OKAY
@[R6[7](3331)] ==> [R6[7](3331)] -log10(p) = 2.941850 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 2.987730 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.141944 --> OKAY
@[R8[2](4381)] ==> [R8[2](4381)] -log10(p) = 3.177048 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.582754 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.747403 --> OKAY

========== State after 416 simulations ==========
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.049945 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.084916 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.205172 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.205172 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.259501 --> OKAY
@[R8[2](4381)] ==> [R8[2](4381)] -log10(p) = 3.439038 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.504738 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.504738 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.712256 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.721261 --> OKAY

========== State after 448 simulations ==========
@[R11[1](3496)] ==> [R11[1](3496)] -log10(p) = 3.093034 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.208503 --> OKAY
@[R6[7](3331)] ==> [R6[7](3331)] -log10(p) = 3.208503 --> OKAY
@[R6[2](3321)] ==> [R6[2](3321)] -log10(p) = 3.219507 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.533589 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.533589 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.709250 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.830864 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.830864 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.207975 --> OKAY

========== State after 480 simulations ==========
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.368319 --> OKAY
@[R5[5](4917)] ==> [R5[5](4917)] -log10(p) = 3.369476 --> OKAY
@[R6[26](5484)] ==> [R6[26](5484)] -log10(p) = 3.413924 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.460450 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.460450 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.579619 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.579619 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.847836 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.258910 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.476020 --> OKAY

========== State after 512 simulations ==========
@[R11[1](3496)] ==> [R11[1](3496)] -log10(p) = 3.395600 --> OKAY
@[R6[26](5484)] ==> [R6[26](5484)] -log10(p) = 3.472059 --> OKAY
@[R6[14](5592)] ==> [R6[14](5592)] -log10(p) = 3.512926 --> OKAY
@[R6[14](5580)] ==> [R6[14](5580)] -log10(p) = 3.512926 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.900595 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.965028 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.965028 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 4.267066 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 4.267066 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.980848 --> OKAY

========== State after 544 simulations ==========
@[R6[3](3191)] ==> [R6[3](3191)] -log10(p) = 3.048643 --> OKAY
@[R11[1](3496)] ==> [R11[1](3496)] -log10(p) = 3.215840 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.346151 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.403890 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.403890 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.418527 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.418527 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.446945 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.146159 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.330456 --> OKAY

========== State after 576 simulations ==========
@[R6[7](5332)] ==> [R6[7](5332)] -log10(p) = 2.935239 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 2.935239 --> OKAY
@[R11[3](3161)] ==> [R11[3](3161)] -log10(p) = 2.991683 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.012801 --> OKAY
@[R6[6](5331)] ==> [R6[6](5331)] -log10(p) = 3.034721 --> OKAY
@[R4[7](3540)] ==> [R4[7](3540)] -log10(p) = 3.162948 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.235067 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.293407 --> OKAY
@[R11[1](3496)] ==> [R11[1](3496)] -log10(p) = 3.318409 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.393226 --> OKAY

========== State after 608 simulations ==========
@[R11[1](3496)] ==> [R11[1](3496)] -log10(p) = 2.940388 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 2.982108 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 2.982108 --> OKAY
@[R4[7](3540)] ==> [R4[7](3540)] -log10(p) = 2.996802 --> OKAY
@[R5[5](4917)] ==> [R5[5](4917)] -log10(p) = 3.027793 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.128383 --> OKAY
@[R6[7](5332)] ==> [R6[7](5332)] -log10(p) = 3.300693 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.321146 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.377018 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.484072 --> OKAY

========== State after 640 simulations ==========
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 2.998290 --> OKAY
@[R7[3](4559)] ==> [R7[3](4559)] -log10(p) = 3.005414 --> OKAY
@[R4[3](4554)] ==> [R4[3](4554)] -log10(p) = 3.005414 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.118749 --> OKAY
@[R8[0](4599)] ==> [R8[0](4599)] -log10(p) = 3.181989 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.219033 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.219033 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.305264 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.362810 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.900292 --> OKAY

========== State after 672 simulations ==========
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.084006 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.084006 --> OKAY
@[R7[3](4559)] ==> [R7[3](4559)] -log10(p) = 3.124486 --> OKAY
@[R4[3](4554)] ==> [R4[3](4554)] -log10(p) = 3.124486 --> OKAY
@[R6[2](3321)] ==> [R6[2](3321)] -log10(p) = 3.174222 --> OKAY
@[R11[5](3166)] ==> [R11[5](3166)] -log10(p) = 3.231454 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.351075 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.434996 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.485377 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.709511 --> OKAY

========== State after 704 simulations ==========
@[R11[5](3166)] ==> [R11[5](3166)] -log10(p) = 2.998190 --> OKAY
@[R8[0](4599)] ==> [R8[0](4599)] -log10(p) = 3.067393 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.192213 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.192213 --> OKAY
@[R6[3](5563)] ==> [R6[3](5563)] -log10(p) = 3.218831 --> OKAY
@[R4[3](5286)] ==> [R4[3](5286)] -log10(p) = 3.297906 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.330872 --> OKAY
@[R6[2](3321)] ==> [R6[2](3321)] -log10(p) = 3.526481 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.959631 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.369358 --> OKAY

========== State after 736 simulations ==========
@[R8[3](5646)] ==> [R8[3](5646)] -log10(p) = 3.134127 --> OKAY
@[R6[6](3303)] ==> [R6[6](3303)] -log10(p) = 3.164175 --> OKAY
@[R8[0](4599)] ==> [R8[0](4599)] -log10(p) = 3.403734 --> OKAY
@[R4[3](5286)] ==> [R4[3](5286)] -log10(p) = 3.424071 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.424071 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.424071 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 3.552957 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 3.563725 --> OKAY
@[R6[2](3321)] ==> [R6[2](3321)] -log10(p) = 3.889139 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 4.048005 --> OKAY

========== State after 768 simulations ==========
@[R6[2](3321)] ==> [R6[2](3321)] -log10(p) = 3.268242 --> OKAY
@[R4[3](5286)] ==> [R4[3](5286)] -log10(p) = 3.302809 --> OKAY
@[R8[0](4599)] ==> [R8[0](4599)] -log10(p) = 3.390527 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.524064 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.561393 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.561393 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.923043 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.923043 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 4.037767 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.195139 --> OKAY

========== State after 800 simulations ==========
@[R6[6](3303)] ==> [R6[6](3303)] -log10(p) = 3.277755 --> OKAY
@[R4[3](5286)] ==> [R4[3](5286)] -log10(p) = 3.311107 --> OKAY
@[R6[14](5532)] ==> [R6[14](5532)] -log10(p) = 3.469158 --> OKAY
@[R6[14](5544)] ==> [R6[14](5544)] -log10(p) = 3.469158 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.560641 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.883828 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 4.067086 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 4.067086 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.080275 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 4.570377 --> OKAY

========== State after 832 simulations ==========
@[R7[3](4559)] ==> [R7[3](4559)] -log10(p) = 3.472996 --> OKAY
@[R4[3](4554)] ==> [R4[3](4554)] -log10(p) = 3.472996 --> OKAY
@[R8[6](4361)] ==> [R8[6](4361)] -log10(p) = 3.480115 --> OKAY
@[R8[7](4301)] ==> [R8[7](4301)] -log10(p) = 3.608303 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.716244 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.881255 --> OKAY
@[R6[14](5568)] ==> [R6[14](5568)] -log10(p) = 3.916387 --> OKAY
@[R6[14](5556)] ==> [R6[14](5556)] -log10(p) = 3.916387 --> OKAY
@[R6[14](5520)] ==> [R6[14](5520)] -log10(p) = 4.054975 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 4.683561 --> OKAY

========== State after 864 simulations ==========
@[R8[7](4301)] ==> [R8[7](4301)] -log10(p) = 3.148832 --> OKAY
@[R4[0](5380)] ==> [R4[0](5380)] -log10(p) = 3.179984 --> OKAY
@[R6[6](3303)] ==> [R6[6](3303)] -log10(p) = 3.200164 --> OKAY
@[R4[3](5286)] ==> [R4[3](5286)] -log10(p) = 3.407941 --> OKAY
@[R6[16](3254)] ==> [R6[16](3254)] -log10(p) = 3.444177 --> OKAY
@[R4[3](4554)] ==> [R4[3](4554)] -log10(p) = 3.484934 --> OKAY
@[R6[23](3686)] ==> [R6[23](3686)] -log10(p) = 3.484934 --> OKAY
@[R7[3](4559)] ==> [R7[3](4559)] -log10(p) = 3.484934 --> OKAY
@[R8[6](4361)] ==> [R8[6](4361)] -log10(p) = 3.484934 --> OKAY
@[R6[15](5477)] ==> [R6[15](5477)] -log10(p) = 4.142155 --> OKAY

